busno	busid	stationid	stationnm	x	y
1165	4116500	08327	성북우체국현대백화점	127.02938082509004	37.60782140489383
1165	4116500	09012	미아사거리역	127.03021310640703	37.61289430783597
1165	4116500	09174	삼양동사거리입구	127.02854967545075	37.61726498463166
1165	4116500	09172	성암국제무역고등학교	127.02527624718266	37.618243408034495
1165	4116500	09170	삼양동사거리	127.0218339636928	37.61929205643777
1165	4116500	09220	동북시장	127.01890692544144	37.619953056568846
1165	4116500	09222	SK아파트입구	127.0161949741819	37.62014989629599
1165	4116500	09224	삼양동벽산라이브파크미양초등학교	127.01289845271063	37.620272850123335
1165	4116500	09292	SK아파트벽산아파트상가	127.01142232468389	37.61998014982423
1165	4116500	09283	솔샘터널	127.0089356216301	37.618799943684664
1165	4116500	09293	SK아파트벽산아파트상가	127.01111641846546	37.61969723854081
1165	4116500	09217	미양중고등학교.팔팔·미송경로당	127.01323425122465	37.62297786743753
1165	4116500	09216	구세군강북종합사회복지관입구	127.0125299230469	37.624886439724584
1165	4116500	09214	우광타운	127.01310392172634	37.62915300673742
1165	4116500	09212	혜화여고	127.01382494914876	37.63163090208131
1165	4116500	09137	화계사입구.한신대학교대학원	127.01395223760588	37.63372590372797
1165	4116500	09139	수유동삼양탕앞	127.01491080715819	37.63382040012381
1165	4116500	09141	화계사입구사거리	127.01687213854277	37.633993143757415
1165	4116500	09143	강북노인종합복지관	127.01898871238475	37.63419015912078
1165	4116500	09145	신일병원	127.02121633614799	37.634387116593174
1165	4116500	09004	수유역.강북구청	127.02523177631946	37.63748875125761
1165	4116500	09147	강북구청	127.02636932032061	37.64045666478429
1165	4116500	09129	광산사거리	127.02185582633881	37.643661831158965
1165	4116500	09127	수유2동주민센터우이시장	127.02024701233579	37.644822710091326
1165	4116500	09124	북부성모의원	127.0173487487085	37.64688754707868
1165	4116500	09110	국립419묘지입구	127.01337470540498	37.64813786270482
1165	4116500	09112	국립419묘지삼거리.윤극영가옥	127.01045630820856	37.64629004195611
1165	4116500	09114	인수동백운교회입구	127.01065664662869	37.64458788301154
1165	4116500	09116	인수중학교	127.0108285910112	37.642503667546514
1165	4116500	09118	서울영어마을수유캠프국립재활원입구	127.011723425245	37.640139145209034
1165	4116500	09130	우이초등학교후문	127.01362677556625	37.63839715035898
1165	4116500	09132	인수동청수탕입구	127.01293539252978	37.63732313887878
1165	4116500	09263	한신대학교	127.01307102258842	37.63537588602872
1165	4116500	미정차	화계사입구.종점(가상)	127.01344670397181	37.632624839795874
1166	4116600	미정차	우이동종점(가상)	127.01158756645229	37.66277607924026
1166	4116600	09102	우이동도선사입구	127.01269946598265	37.66251555327904
1166	4116600	09103	우이동성원아파트	127.01338377182451	37.66076828738285
1166	4116600	09105	진성빌라사거리	127.01375069000945	37.65903637275808
1166	4116600	09106	서라벌중학교.우이동대우아파트	127.01273207923411	37.654370701304906
1166	4116600	09107	덕성여대솔밭근린공원	127.01260917162757	37.651380933259595
1166	4116600	09108	국립419묘지입구	127.0137114617975	37.649110990433265
1166	4116600	09120	인수동장미원	127.01552724840064	37.64503337742145
1166	4116600	09122	가오리수유종합사회복지관	127.01655094136667	37.64174699663862
1166	4116600	09134	우이초등학교	127.01711405364411	37.636508929930876
1166	4116600	09156	화계사입구	127.01742945050374	37.63337221706984
1166	4116600	09158	빨래골입구	127.01776512498205	37.62985884603225
1166	4116600	09160	롯데마트삼양점.래미안1차아파트	127.0182240003904	37.62529478967106
1166	4116600	09162	삼양초등학교	127.01892135435492	37.62324741774925
1166	4116600	09164	강북청소년문화정보센터입구	127.0202509202595	37.62164506976235
1166	4116600	09220	동북시장	127.01890692544144	37.619953056568846
1166	4116600	09222	SK아파트입구	127.0161949741819	37.62014989629599
1166	4116600	09224	삼양동벽산라이브파크미양초등학교	127.01289845271063	37.620272850123335
1166	4116600	09226	SK아파트벽산아파트상가	127.011341887186	37.619936905533045
1166	4116600	08262	정릉동풍림아파트	127.00879710281106	37.61612012805056
1166	4116600	08324	솔샘사거리	127.0070840346077	37.612770008507475
1166	4116600	08390	국민커뮤니티센터	127.00440965250414	37.61228265148072
1166	4116600	08392	국민대후문	127.00008381964652	37.61127532011275
1166	4116600	08394	고려대보건과학대학후문	126.99934758253328	37.60938213699045
1166	4116600	08108	국민대앞	126.99430595385282	37.610930066949805
1166	4116600	08107	국민대앞	126.99402733148641	37.610679551335295
1166	4116600	08395	고려대보건과학대학후문	126.99951068638043	37.609461433345444
1166	4116600	08393	국민대후문	127.00003398081682	37.61100949985162
1166	4116600	08391	정릉연립	127.00404150910744	37.61206820629954
1166	4116600	08325	솔샘사거리	127.00727772008065	37.612669976234876
1166	4116600	08328	정릉동풍림아파트	127.00899990896929	37.61645261309648
1166	4116600	09225	SK아파트벽산아파트상가	127.01119685435827	37.61973237322801
1166	4116600	09223	삼각산동SK아파트북한산시티미양초등학교	127.01274097135273	37.62017104470266
1166	4116600	09221	SK아파트입구	127.01635580422096	37.62000299736686
1166	4116600	09219	동북프라자	127.01824193470276	37.619872063645346
1166	4116600	09165	강북청소년문화정보센터입구	127.02079330364579	37.62073217717726
1166	4116600	09163	삼양초등학교	127.01909924617682	37.623363628907335
1166	4116600	09161	롯데마트삼양점.래미안1차아파트	127.01848457160806	37.62530195780968
1166	4116600	09159	빨래골입구	127.01798494674375	37.62995703076169
1166	4116600	09157	화계사입구	127.01768895163282	37.633526263525404
1166	4116600	09135	우이초등학교	127.01736221826646	37.63659449644804
1166	4116600	09123	가오리수유종합사회복지관	127.01690215289906	37.64144598577495
1166	4116600	09121	인수동장미원	127.01599970413658	37.64459989454441
1166	4116600	09109	국립419묘지입구	127.01397214244729	37.64926053911207
1166	4116600	10221	덕성여대입구	127.01315988478574	37.650961871100364
1166	4116600	10219	서라벌중학교.우이동대우아파트	127.01311064296065	37.65450762386404
1166	4116600	10218	북서울교회	127.01351898542944	37.65635478961943
1166	4116600	10325	동아운수앞	127.01407256432422	37.65894172156739
1166	4116600	09104	우이동성원아파트	127.01350855854457	37.66136028146264
1166	4116600	미정차	우이동종점(가상)	127.0109335467621	37.66276442766053
1213	4121300	07195	용마문화복지센터	127.09534815873896	37.58636769571081
1213	4121300	07194	서일대학교	127.0968044364206	37.58907878820343
1213	4121300	07233	혜원여중고후문	127.09652652175416	37.59045587924404
1213	4121300	07231	농협앞	127.09199688419577	37.589446672789585
1213	4121300	07229	면목역	127.08855018278155	37.58867887778032
1213	4121300	07227	면목복개천	127.08587825854984	37.588070814709646
1213	4121300	07225	하나은행면목지점	127.08108274072086	37.58699650359716
1213	4121300	07223	동서그랜드맨션	127.07868500397285	37.586431341103676
1213	4121300	07221	면목5동	127.07585695908695	37.585801528706725
1213	4121300	07218	면목2동한신아파트	127.07392128438994	37.58753104591891
1213	4121300	07216	신성은하수아파트	127.07365993819248	37.58890717222626
1213	4121300	07145	서울우유앞	127.07316758540495	37.59144854864067
1213	4121300	06009	중랑교	127.06770399665744	37.59169960821231
1213	4121300	06011	삼육서울병원	127.06069163908067	37.589651643053756
1213	4121300	06013	시조사삼거리	127.05704916002976	37.58863342696895
1213	4121300	06014	떡전교사거리.동대문노인복지관	127.05210947320623	37.586498327326304
1213	4121300	06021	청량리미주아파트.동대문세무서	127.0484666370915	37.582765763591816
1213	4121300	06015	청량리역환승센타	127.04543072883406	37.58040251043749
1213	4121300	06775	경동시장앞	127.03865781482921	37.580568019995326
1213	4121300	06170	홍파초등학교	127.03868313016909	37.585729454845975
1213	4121300	06172	제기동한신아파트앞	127.03790502587769	37.58755441330702
1213	4121300	06173	고려대역.고대앞삼거리	127.03676113878612	37.589398403433734
1213	4121300	08155	숭례초등학교	127.03617019802347	37.59439692448664
1213	4121300	08153	종암동주민센터	127.0347860444528	37.598597311260946
1213	4121300	08151	종암경찰서	127.0337882809852	37.60104405340272
1213	4121300	08126	돈암1동주민센터	127.02667263901766	37.60456371942605
1213	4121300	08124	길음역	127.0237044279061	37.60201337589803
1213	4121300	08400	길음뉴타운10단지.라온유아파트	127.0181336142157	37.60298753724702
1213	4121300	08120	숭덕초교	127.01511432037881	37.60369801898912
1213	4121300	08118	정릉2동주민센터	127.01133506771878	37.60486354763048
1213	4121300	08116	봉국사	127.00759307707855	37.60606409501595
1213	4121300	08114	고려대보건과학대학	127.0023309856279	37.60785657700663
1213	4121300	08112	청덕초교	127.00012799026375	37.608590084091325
1213	4121300	08108	국민대앞	126.99430595385282	37.610930066949805
1213	4121300	08107	국민대앞	126.99402733148641	37.610679551335295
1213	4121300	08111	청덕초등학교	126.99914144424632	37.60872884829638
1213	4121300	08113	고려대보건과학대학	127.00306605565734	37.60743575292135
1213	4121300	08115	봉국사	127.00759531327095	37.60577845044837
1213	4121300	08117	정릉2동주민센터	127.01148336845256	37.60440848450912
1213	4121300	08119	숭덕초교	127.01468273949176	37.60335836371832
1213	4121300	08121	정릉길음시장	127.01909496255463	37.602183616018316
1213	4121300	08123	돈암동삼성아파트입구	127.02457531888179	37.60187443036346
1213	4121300	08125	돈암1동주민센터	127.02658062555844	37.60379601427104
1213	4121300	08127	종암사거리	127.03110520137777	37.6035579227262
1213	4121300	08150	종암경찰서	127.03304437227987	37.601432632597195
1213	4121300	08152	종암동주민센터	127.03416118981735	37.59922825504222
1213	4121300	08154	숭례초교	127.03568117806785	37.594805266278634
1213	4121300	06174	고려대역.고대앞삼거리	127.03664984789141	37.588747851756516
1213	4121300	06171	홍파초등학교	127.03833770754356	37.58559710737106
1213	4121300	06168	경동시장앞	127.03839470161785	37.581925147742716
1213	4121300	06418	엘림교회.대명신협앞	127.04087140945371	37.57864344620751
1213	4121300	06019	청량리역환승센터	127.04570246615887	37.5804060099103
1213	4121300	06114	서울성심병원	127.05089773322848	37.58460746909858
1213	4121300	06117	휘경동입구	127.05521626276663	37.58762147440204
1213	4121300	06012	삼육서울병원	127.06206772242064	37.58995729771073
1213	4121300	06010	중랑교	127.06692347343008	37.59136574946967
1213	4121300	07144	서울우유앞	127.07284401073869	37.591747009065436
1213	4121300	07217	신성은하수아파트	127.07344547716089	37.58845405811624
1213	4121300	07219	면목2동한신아파트	127.07386434696983	37.58720668946683
1213	4121300	07220	면목5동	127.07588959941341	37.585607773507654
1213	4121300	07222	동서그랜드맨션	127.07821590279362	37.586125282502515
1213	4121300	07224	하나은행면목지점	127.08090013540658	37.58671909341532
1213	4121300	07226	면목복개천	127.08592783103423	37.58785271509837
1213	4121300	07228	지하철7호선면목역	127.08836301092693	37.588396977219034
1213	4121300	07230	농협앞	127.09197164726564	37.589182673452974
1213	4121300	07232	혜원여중고후문	127.09607541374804	37.59012915212335
1213	4121300	07193	서일대학교	127.09680290112215	37.58964196990444
1213	4121300	07196	용마문화복지센터	127.09522296495261	37.58675526509998
1218	4121801	09154	북부수도사업소	127.0359187296373	37.6342925476577
1218	4121801	09178	강북보건소	127.03910485606833	37.63212623398585
1218	4121801	09180	번동주공4단지	127.0399848072678	37.63137804059324
1218	4121801	09182	번동주공3단지	127.04346288563791	37.62901957828111
1218	4121801	09184	번동주공1단지	127.04812957796437	37.62550714705262
1218	4121801	08185	월계2교.참누리아파트	127.0503746013215	37.62321835873697
1218	4121801	08187	광운초교앞	127.05346954936043	37.61994696304564
1218	4121801	08189	장위3동주민센터	127.05728755369894	37.615999322065974
1218	4121801	08191	장삼주유소	127.05922422987746	37.61411780165792
1218	4121801	08193	장위사거리	127.06157727197163	37.611781885323495
1218	4121801	08195	석관중고등학교앞	127.06402515278464	37.60926114719302
1218	4121801	08197	석관동코오롱아파트	127.06613061359893	37.606513475903924
1218	4121801	06132	한천로쌍용아파트앞	127.06761927850067	37.598191094907484
1218	4121801	06134	이문동삼익아파트	127.06821391276127	37.594548555840376
1218	4121801	06136	동일스위트리버아파트.휘봉고교	127.06775255082906	37.58779876686247
1218	4121801	06140	서울보호관찰소.동성빌라	127.06738931109916	37.585555262464645
1218	4121801	06142	휘경여중고휘경주공아파트앞	127.06822885189939	37.58238204338022
1218	4121801	06322	배봉산입구	127.06821437859342	37.58016987552964
1218	4121801	06145	전곡시장앞	127.06779506001645	37.57723706749853
1218	4121801	06147	답십리촬영소	127.06692975611094	37.57435316911555
1218	4121801	06779	동답초교.대림아파트	127.06515852592385	37.57110482430433
1218	4121801	06150	동답한신동아아파트	127.06421659362191	37.56974649399927
1218	4121801	06153	동아.위더스빌아파트	127.06146498310352	37.566158908478265
1218	4121801	06157	고미술상가	127.05751789394124	37.56353241005544
1218	4121801	06200	답십리역사거리	127.05520106643766	37.56550600794747
1218	4121801	06198	답십리초등학교.현대시장	127.05720012088429	37.568381343143166
1218	4121801	06196	답십리2동시온교회앞	127.05739992895103	37.570596130193856
1218	4121801	06225	답십리2동두산아파트	127.05831631207138	37.57272676278211
1218	4121801	06227	답십리2동한양아파트앞	127.06140693592675	37.572670229105334
1218	4121801	06229	동답한신.대림아파트동대문체육관	127.06383413771762	37.572613975095756
1218	4121801	06148	촬영소사거리	127.0669165486897	37.57351065629818
1218	4121801	06146	전곡시장앞	127.06805981410103	37.57704318065177
1218	4121801	06144	장안동현대아파트앞	127.06854120356726	37.5797461737804
1218	4121801	06143	휘경여중고휘경주공아파트	127.06854341424236	37.58215748975364
1218	4121801	06141	서울보호관찰소.동성빌라	127.06767023587783	37.58567945210033
1218	4121801	06417	동일스위트리버앞.휘봉고교	127.06765913930023	37.587180673275164
1218	4121801	06137	휘경유수지견인차고지앞	127.06852756049813	37.58833086312887
1218	4121801	06135	이문동삼익아파트	127.06836277066726	37.59510353995236
1218	4121801	06133	한천로쌍용아파트앞	127.06788697885465	37.5986649132614
1218	4121801	08198	석관동코오롱아파트	127.06636523188972	37.60669896797666
1218	4121801	08196	석관고등학교	127.06468634525636	37.60893189030018
1218	4121801	08194	장위사거리	127.06198274967957	37.611744728557085
1218	4121801	08192	장삼주유소	127.05973611321703	37.613973370041066
1218	4121801	08190	장위3동주민센터	127.05751422827014	37.616156000574996
1218	4121801	08188	광운초교	127.05490115891665	37.61955703728277
1218	4121801	08186	월계2교	127.050236709093	37.62369238757161
1218	4121801	09185	번동주공1단지	127.04721287673105	37.62702313954562
1218	4121801	09183	번동주공3단지	127.04437581634873	37.62861465224168
1218	4121801	09181	초안교	127.04106326369762	37.63108301620536
1218	4121801	09179	강북보건소	127.03922287566121	37.63248032020919
1218	4121801	09199	한성운수차고지	127.03711182678026	37.63428947518261
1218	4121801	09155	북부수도사업소	127.03527433982593	37.634956839558065
1218	4121801	09210	수송초등학교	127.03165393862487	37.63696007031727
1218	4121801	09208	강북구청사거리	127.02859536847822	37.63896035127265
1218	4121801	09272	수유역.강북구청	127.0260514034279	37.638631144581716
1218	4121801	09144	신일병원	127.02259535531881	37.63471395338321
1218	4121801	09142	강북노인종합복지관	127.01899557259269	37.63443345020136
1218	4121801	09135	우이초등학교	127.01736221826646	37.63659449644804
1218	4121801	09123	가오리수유종합사회복지관	127.01690215289906	37.64144598577495
1218	4121801	09121	인수동장미원	127.01599970413658	37.64459989454441
1218	4121801	09109	국립419묘지입구	127.01397214244729	37.64926053911207
1218	4121801	10221	덕성여대입구	127.01315988478574	37.650961871100364
1218	4121801	10219	서라벌중학교.우이동대우아파트	127.01311064296065	37.65450762386404
1218	4121801	10218	북서울교회	127.01351898542944	37.65635478961943
1218	4121801	10325	동아운수앞	127.01407256432422	37.65894172156739
1218	4121801	09104	우이동성원아파트	127.01350855854457	37.66136028146264
1218	4121801	09102	우이동도선사입구	127.01269946598265	37.66251555327904
1218	4121801	09103	우이동성원아파트	127.01338377182451	37.66076828738285
1218	4121801	09105	진성빌라사거리	127.01375069000945	37.65903637275808
1218	4121801	09106	서라벌중학교.우이동대우아파트	127.01273207923411	37.654370701304906
1218	4121801	09107	덕성여대솔밭근린공원	127.01260917162757	37.651380933259595
1218	4121801	09108	국립419묘지입구	127.0137114617975	37.649110990433265
1218	4121801	09120	인수동장미원	127.01552724840064	37.64503337742145
1218	4121801	09122	가오리수유종합사회복지관	127.01655094136667	37.64174699663862
1218	4121801	09134	우이초등학교	127.01711405364411	37.636508929930876
1218	4121801	09143	강북노인종합복지관	127.01898871238475	37.63419015912078
1218	4121801	09145	신일병원	127.02121633614799	37.634387116593174
1218	4121801	09248	수유역.노스페이스문화센터	127.02694556854297	37.6390157055498
1218	4121801	09207	강북구청사거리	127.02831543601381	37.638822553322676
1218	4121801	09209	수송초등학교	127.0313717255616	37.636783533667405
1218	4121801	09290	한성운수종점	127.03536479007917	37.63454682014216
1221	4122100	11409	중계본동종점	127.08308877397549	37.64461227032669
1221	4122100	11408	노원우체국	127.08191080689264	37.646158446663684
1221	4122100	11406	중계본동주민센타	127.08068381172006	37.64747396793735
1221	4122100	11411	중계주공6단지상가	127.0794424676556	37.648126291109804
1221	4122100	11413	중계주공6단지	127.07747161607062	37.64801316461297
1221	4122100	11353	불암중학교	127.07412704608136	37.646537542247074
1221	4122100	11441	서라벌고등학교	127.07486982043608	37.644784472137
1221	4122100	11440	동천학교	127.0738673777727	37.64408946991829
1221	4122100	11438	노원경찰서	127.0721880253773	37.64179275366344
1221	4122100	11436	하계1동주민센터	127.07283032674947	37.64042632020139
1221	4122100	11434	골마을근린공원	127.07441353421302	37.63836546065814
1221	4122100	11426	하계역	127.06948763520133	37.636853746518085
1221	4122100	11448	하계장미아파트	127.06880409172342	37.634078815043424
1221	4122100	11160	서울과학기술대입구	127.0714657342871	37.628291382386244
1221	4122100	11162	공릉역4번출구	127.07241780634915	37.6263570776787
1221	4122100	11102	공릉시장	127.07362117642738	37.623116036946534
1221	4122100	11117	태릉입구역7번출구	127.07649777226541	37.617803217616576
1221	4122100	11114	주유소앞다운복지관	127.07966052944823	37.61885449269797
1221	4122100	11118	화랑대역1번출구	127.08328543053437	37.61978100791581
1221	4122100	07294	지하철6호선화랑대역	127.0861717258572	37.61965368489052
1221	4122100	07297	봉화산역3번출구	127.092950040217	37.61651547028653
1221	4122100	07284	봉화초등학교	127.09152856953637	37.613877303945166
1221	4122100	07461	신내10단지아파트	127.09505022418539	37.61029811274364
1221	4122100	07280	신내9단지아파트.서울의료원	127.09662200168455	37.61262614198469
1221	4122100	07296	봉화산역2번출구	127.09286549444371	37.616847135967355
1221	4122100	07295	지하철6호선화랑대역	127.08639947556821	37.61969857257133
1221	4122100	11139	화랑대역2번출구	127.08359065401388	37.620221422239396
1221	4122100	11113	주양교회앞	127.07980596375626	37.61926078344605
1221	4122100	11116	농협앞	127.07765732540618	37.61847827358839
1221	4122100	11103	태릉입구역4번출구	127.07520025321317	37.619589099696015
1221	4122100	11101	공릉시장	127.0741781792406	37.62274083729841
1221	4122100	11161	공릉역1번출구	127.07278622428778	37.626579418551515
1221	4122100	11159	서울과학기술대입구	127.07180126500985	37.628474098525174
1221	4122100	11417	하계미성아파트	127.06896569590954	37.63484914579744
1221	4122100	11425	하계미성아파트.을지병원	127.0692423887142	37.636315043861664
1221	4122100	11429	한성여객종점	127.07081600796434	37.637271058577525
1221	4122100	11435	세이브존스포츠센터	127.07430801734222	37.639364826308345
1221	4122100	11437	노원경찰서.혜성여고	127.07252599622154	37.64208990306777
1221	4122100	11439	동천학교	127.0744374207539	37.644135066748106
1221	4122100	11351	서라벌고등학교	127.07500132936788	37.64484115667321
1221	4122100	11352	불암중학교	127.0743413590042	37.646669866174484
1221	4122100	11412	대림벽산아파트	127.07749975642423	37.64782932583346
1221	4122100	11410	중계주공7단지	127.07975048885706	37.64791613168835
1221	4122100	11407	노원우체국	127.08171802020908	37.64603242913341
1222	4122200	11486	월계동진아교통	127.064467976268	37.6275709423232
1222	4122200	11322	월계삼호4차아파트	127.06582313650982	37.62646546623525
1222	4122200	11320	월계삼호아파트	127.06729138116724	37.625175187862965
1222	4122200	11318	월계미륭아파트	127.06838954017871	37.62310656973876
1222	4122200	11464	월계미성아파트	127.06916177634247	37.62146704814794
1222	4122200	11314	한천초등학교	127.06977839142976	37.61941041117616
1222	4122200	11313	한진한화그랑빌아파트	127.06985887360388	37.618255173398545
1222	4122200	11312	한진한화그랑빌아파트	127.06923242736131	37.615805493420815
1222	4122200	11284	석계역2번출구	127.06697321460268	37.61527425600407
1222	4122200	11481	석계역1번출구.B	127.06503797682785	37.61471576462665
1222	4122200	08145	석관동주민센터	127.06157984913905	37.613533593899
1222	4122200	08143	장위동동원베네스트.온누리병원	127.05896319303922	37.612041831844415
1222	4122200	08209	돌곶이역	127.0575390748482	37.61017908974042
1222	4122200	08211	석관시장	127.0590704144802	37.60868973938324
1222	4122200	08213	석관동새마을금고	127.06022709005586	37.60757180808777
1222	4122200	08215	한국예술종합학교	127.06182931736508	37.605647160393644
1222	4122200	06130	의릉입구	127.06192298819984	37.6038755751207
1222	4122200	06128	이문동우체국	127.061745993702	37.59938825443151
1222	4122200	06126	외대앞	127.05960593352329	37.59562821464155
1222	4122200	06124	경희중고	127.05790527637339	37.59309069586276
1222	4122200	06122	회기시장	127.05663892993717	37.59120262880363
1222	4122200	06320	회기동현대아파트	127.05436465631739	37.589058205691856
1222	4122200	06014	떡전교사거리.동대문노인복지관	127.05210947320623	37.586498327326304
1222	4122200	06021	청량리미주아파트.동대문세무서	127.0484666370915	37.582765763591816
1222	4122200	06015	청량리역환승센타	127.04543072883406	37.58040251043749
1222	4122200	06775	경동시장앞	127.03865781482921	37.580568019995326
1222	4122200	06300	제기동천주교회	127.03374720624531	37.58281864699341
1222	4122200	06299	벽산아파트	127.03072175955246	37.58274468265906
1222	4122200	06176	우신향병원	127.03229342254232	37.58554755353676
1222	4122200	06175	고려대학교앞	127.03477438635434	37.588147392702275
1222	4122200	06174	고려대역.고대앞삼거리	127.03664984789141	37.588747851756516
1222	4122200	06171	홍파초등학교	127.03833770754356	37.58559710737106
1222	4122200	06168	경동시장앞	127.03839470161785	37.581925147742716
1222	4122200	06418	엘림교회.대명신협앞	127.04087140945371	37.57864344620751
1222	4122200	06018	청량리역환승센터	127.04566847835147	37.580371781630845
1222	4122200	06114	서울성심병원	127.05089773322848	37.58460746909858
1222	4122200	06321	우산빌딩앞	127.05467705930813	37.58888234904554
1222	4122200	06123	회기시장	127.05674179777932	37.59096559308127
1222	4122200	06125	경희중고	127.05833466464813	37.59334729461103
1222	4122200	06127	외대앞	127.05976775783476	37.59548125547239
1222	4122200	06129	이문동교회	127.06212824539153	37.60010171499812
1222	4122200	06131	의릉입구	127.06217636249947	37.60348527136507
1222	4122200	08216	한국예술종합학교	127.06210218543809	37.605537084585855
1222	4122200	08214	석관동새마을금고	127.06077395849225	37.60732913557612
1222	4122200	08212	석관시장	127.05923588261626	37.60881580848234
1222	4122200	08141	돌곶이역	127.0583860784768	37.611318547103714
1222	4122200	08144	석관동주민센터	127.06205094639833	37.61339007459061
1222	4122200	08146	석계역굴다리앞	127.06579658066882	37.61433148188782
1222	4122200	08147	석계역	127.0672550270049	37.615002869168464
1222	4122200	11315	한천초등학교	127.06996924489846	37.61998609099735
1222	4122200	11317	월계미성아파트	127.06945079436105	37.62161826050969
1222	4122200	11319	월계미륭아파트	127.06862656653391	37.62338396591224
1222	4122200	11321	월계삼호아파트	127.06752942391701	37.62532102738893
1222	4122200	11323	월계삼호4차아파트	127.06598192082764	37.626662714778085
1222	4122200	11485	월계동진아교통	127.0644046114654	37.62766378847947
1224	4122400	11491	흥안운수상계4동종점	127.08227573574442	37.670834220565084
1224	4122400	11225	흥안운수종점	127.08072161247803	37.669829693050104
1224	4122400	11226	불암현대아파트	127.07927326727408	37.66805465320741
1224	4122400	11227	동아불암아파트	127.07778744723656	37.666148062478115
1224	4122400	11230	불암대림아파트	127.07648768809736	37.664329637469514
1224	4122400	11241	영신약국	127.07356658987536	37.66312044723602
1224	4122400	11240	상계벽산아파트	127.07343205843118	37.66117780745428
1224	4122400	11392	상계역	127.07309009075402	37.659208263238085
1224	4122400	11394	중계주공3단지	127.0772292363515	37.656899766581915
1224	4122400	11396	중계주공4단지	127.07800480531463	37.65504844073618
1224	4122400	11348	중계1동주민센터	127.07723322132736	37.65199338939106
1224	4122400	11349	은행사거리	127.0764955960899	37.64994301320026
1224	4122400	11354	중계주공10단지	127.07396497940906	37.64766579616477
1224	4122400	11357	노원구민체육센터	127.07127927463353	37.64776837031811
1224	4122400	11380	중계시영3단지상가	127.06987658956369	37.64685821754234
1224	4122400	11381	중계시영4단지	127.0714066754868	37.64353141385644
1224	4122400	11438	노원경찰서	127.0721880253773	37.64179275366344
1224	4122400	11436	하계1동주민센터	127.07283032674947	37.64042632020139
1224	4122400	11434	골마을근린공원	127.07441353421302	37.63836546065814
1224	4122400	11426	하계역	127.06948763520133	37.636853746518085
1224	4122400	11448	하계장미아파트	127.06880409172342	37.634078815043424
1224	4122400	11803	해병전우회	127.0704050242643	37.63161521291778
1224	4122400	11801	청솔7단지앞	127.07230732335493	37.63159604087993
1224	4122400	11446	한천중학교	127.07344308481233	37.6309420546439
1224	4122400	11121	서울과학기술대앞	127.07601656560695	37.6302682172213
1224	4122400	11170	공릉동.동신아파트앞	127.07760945292362	37.62800185824224
1224	4122400	11128	원자력병원입구	127.07916347169603	37.62656540064667
1224	4122400	11132	안마을	127.07943005663846	37.62369707317482
1224	4122400	11130	두산힐스빌아파트	127.07888836166549	37.621387057804725
1224	4122400	11115	태릉사거리	127.07826395476452	37.61902933644518
1224	4122400	07213	묵동구길	127.07920440226654	37.61602449320285
1224	4122400	07215	묵1동주민센터입구.먹골역	127.07779958734912	37.61258959051492
1224	4122400	07425	먹골역	127.0778546803698	37.60893655332777
1224	4122400	07105	한국전력동부지사	127.07819598809661	37.607132353563586
1224	4122400	07107	지하철7호선중화역	127.0790791881091	37.60261191545154
1224	4122400	07109	국민은행중화동지점	127.07980677771516	37.598822354540324
1224	4122400	07005	중랑역.동부시장	127.0761664914574	37.593983215264906
1224	4122400	06009	중랑교	127.06770399665744	37.59169960821231
1224	4122400	06011	삼육서울병원	127.06069163908067	37.589651643053756
1224	4122400	06013	시조사삼거리	127.05704916002976	37.58863342696895
1224	4122400	06014	떡전교사거리.동대문노인복지관	127.05210947320623	37.586498327326304
1224	4122400	06315	청량리미주상가앞	127.04725573442695	37.581957976783045
1224	4122400	06020	청량리역환승센터	127.04543998054322	37.58072149284598
1224	4122400	06286	동대문중앙새마을금고	127.04130636385698	37.58308296660646
1224	4122400	06168	경동시장앞	127.03839470161785	37.581925147742716
1224	4122400	06418	엘림교회.대명신협앞	127.04087140945371	37.57864344620751
1224	4122400	06018	청량리역환승센터	127.04566847835147	37.580371781630845
1224	4122400	06114	서울성심병원	127.05089773322848	37.58460746909858
1224	4122400	06117	휘경동입구	127.05521626276663	37.58762147440204
1224	4122400	06012	삼육서울병원	127.06206772242064	37.58995729771073
1224	4122400	06010	중랑교	127.06692347343008	37.59136574946967
1224	4122400	07006	중랑역.동부시장	127.07509707368143	37.59358652061665
1224	4122400	07110	중화동한신아파트	127.08016945293379	37.59907621539146
1224	4122400	07108	지하철7호선중화역	127.07944978426468	37.602844146954155
1224	4122400	07106	한국전력동부지사	127.07882797509372	37.606037113422666
1224	4122400	07426	먹골역	127.07818246756139	37.60936435239606
1224	4122400	07214	묵1동주민센터입구.먹골역	127.07795174600774	37.61186321532931
1224	4122400	07212	묵동구길	127.07905547433626	37.6155190844966
1224	4122400	11112	태릉사거리	127.07825195941312	37.6194735789407
1224	4122400	11131	두산힐스빌아파트	127.07904691204104	37.62134099642519
1224	4122400	11129	안마을	127.07958864808982	37.6236852522317
1224	4122400	11157	원자력병원공릉동삼익2차아파트	127.07979282237952	37.62604324959561
1224	4122400	11124	동부아파트	127.07841445921899	37.627504829322355
1224	4122400	11418	서울과학기술대앞	127.07608257270466	37.6305565211017
1224	4122400	11445	경기기계공업고등학교	127.07405375682296	37.630929057814754
1224	4122400	미정차	청솔7단지아파트앞(가상)	127.07225647683532	37.63173934412889
